診療科名,曜日,受付h,初再診区分,紹介状有無,件数
耳鼻咽喉科,2,0,再診,紹介状無し,30
耳鼻咽喉科,2,8,再診,紹介状無し,51
耳鼻咽喉科,2,8,初診,紹介状あり,4
耳鼻咽喉科,2,9,再診,紹介状無し,63
耳鼻咽喉科,2,9,初診,紹介状あり,4
耳鼻咽喉科,2,9,初診,紹介状無し,4
耳鼻咽喉科,2,10,再診,紹介状無し,39
耳鼻咽喉科,2,10,初診,紹介状あり,4
耳鼻咽喉科,2,11,再診,紹介状無し,23
耳鼻咽喉科,2,11,初診,紹介状あり,2
耳鼻咽喉科,2,12,再診,紹介状無し,19
耳鼻咽喉科,2,13,再診,紹介状無し,33
耳鼻咽喉科,2,14,再診,紹介状無し,35
耳鼻咽喉科,2,15,再診,紹介状無し,17
耳鼻咽喉科,2,16,再診,紹介状無し,1
耳鼻咽喉科,2,16,初診,紹介状あり,1
耳鼻咽喉科,2,19,初診,紹介状無し,1
耳鼻咽喉科,2,21,初診,紹介状無し,2
耳鼻咽喉科,3,0,再診,紹介状無し,18
耳鼻咽喉科,3,8,再診,紹介状無し,115
耳鼻咽喉科,3,8,初診,紹介状あり,17
耳鼻咽喉科,3,9,再診,紹介状無し,86
耳鼻咽喉科,3,9,初診,紹介状あり,16
耳鼻咽喉科,3,9,初診,紹介状無し,1
耳鼻咽喉科,3,10,再診,紹介状無し,94
耳鼻咽喉科,3,10,初診,紹介状あり,5
耳鼻咽喉科,3,10,初診,紹介状無し,6
耳鼻咽喉科,3,11,再診,紹介状無し,36
耳鼻咽喉科,3,11,初診,紹介状あり,2
耳鼻咽喉科,3,12,再診,紹介状無し,27
耳鼻咽喉科,3,13,再診,紹介状無し,51
耳鼻咽喉科,3,13,初診,紹介状あり,1
耳鼻咽喉科,3,13,初診,紹介状無し,1
耳鼻咽喉科,3,14,再診,紹介状無し,39
耳鼻咽喉科,3,14,初診,紹介状あり,1
耳鼻咽喉科,3,14,初診,紹介状無し,1
耳鼻咽喉科,3,15,再診,紹介状無し,29
耳鼻咽喉科,3,17,再診,紹介状無し,1
耳鼻咽喉科,3,20,初診,紹介状無し,2
耳鼻咽喉科,3,21,初診,紹介状無し,1
耳鼻咽喉科,4,0,再診,紹介状無し,14
耳鼻咽喉科,4,8,再診,紹介状無し,43
耳鼻咽喉科,4,8,初診,紹介状あり,5
耳鼻咽喉科,4,9,再診,紹介状無し,59
耳鼻咽喉科,4,9,初診,紹介状あり,8
耳鼻咽喉科,4,9,初診,紹介状無し,3
耳鼻咽喉科,4,10,再診,紹介状無し,44
耳鼻咽喉科,4,10,初診,紹介状あり,9
耳鼻咽喉科,4,10,初診,紹介状無し,3
耳鼻咽喉科,4,11,再診,紹介状無し,24
耳鼻咽喉科,4,11,初診,紹介状あり,2
耳鼻咽喉科,4,11,初診,紹介状無し,3
耳鼻咽喉科,4,12,再診,紹介状無し,12
耳鼻咽喉科,4,13,再診,紹介状無し,15
耳鼻咽喉科,4,13,初診,紹介状あり,1
耳鼻咽喉科,4,14,再診,紹介状無し,14
耳鼻咽喉科,4,14,初診,紹介状あり,1
耳鼻咽喉科,4,15,再診,紹介状無し,8
耳鼻咽喉科,4,16,再診,紹介状無し,3
耳鼻咽喉科,4,16,初診,紹介状あり,1
耳鼻咽喉科,4,17,再診,紹介状無し,1
耳鼻咽喉科,4,19,再診,紹介状無し,1
耳鼻咽喉科,5,8,再診,紹介状無し,6
耳鼻咽喉科,5,9,再診,紹介状無し,4
耳鼻咽喉科,5,11,再診,紹介状無し,2
耳鼻咽喉科,5,11,初診,紹介状無し,1
耳鼻咽喉科,5,13,再診,紹介状無し,1
耳鼻咽喉科,5,15,初診,紹介状無し,1
耳鼻咽喉科,6,8,再診,紹介状無し,4
耳鼻咽喉科,6,9,再診,紹介状無し,7
耳鼻咽喉科,6,11,再診,紹介状無し,2
脳神経内科,0,0,再診,紹介状無し,5
脳神経内科,0,7,再診,紹介状無し,2
脳神経内科,0,8,再診,紹介状無し,28
脳神経内科,0,8,初診,紹介状あり,1
脳神経内科,0,9,再診,紹介状無し,30
脳神経内科,0,9,初診,紹介状あり,4
脳神経内科,0,10,再診,紹介状あり,1
脳神経内科,0,10,再診,紹介状無し,20
脳神経内科,0,10,初診,紹介状あり,6
脳神経内科,0,11,再診,紹介状無し,8
脳神経内科,0,11,初診,紹介状あり,4
脳神経内科,0,12,再診,紹介状無し,10
脳神経内科,0,13,再診,紹介状無し,11
脳神経内科,0,15,再診,紹介状無し,1
脳神経内科,0,16,再診,紹介状あり,1
脳神経内科,0,16,再診,紹介状無し,1
脳神経内科,1,0,再診,紹介状無し,2
脳神経内科,1,0,初診,紹介状あり,1
脳神経内科,1,8,再診,紹介状無し,12
脳神経内科,1,9,再診,紹介状無し,20
脳神経内科,1,9,初診,紹介状あり,1
脳神経内科,1,10,再診,紹介状無し,9
脳神経内科,1,10,初診,紹介状あり,8
脳神経内科,1,11,再診,紹介状無し,6
脳神経内科,1,12,再診,紹介状無し,1
脳神経内科,1,13,再診,紹介状無し,1
脳神経内科,1,14,再診,紹介状無し,1
脳神経内科,1,16,再診,紹介状無し,1
脳神経内科,2,0,再診,紹介状無し,2
脳神経内科,2,7,再診,紹介状無し,3
脳神経内科,2,8,再診,紹介状無し,15
脳神経内科,2,9,再診,紹介状無し,37
脳神経内科,2,9,初診,紹介状あり,6
脳神経内科,2,10,再診,紹介状無し,25
脳神経内科,2,10,初診,紹介状あり,3
脳神経内科,2,11,再診,紹介状無し,4
脳神経内科,2,11,初診,紹介状無し,1
脳神経内科,2,12,再診,紹介状無し,2
脳神経内科,2,13,初診,紹介状無し,1
脳神経内科,2,14,再診,紹介状無し,3
脳神経内科,3,0,再診,紹介状無し,7
脳神経内科,3,7,再診,紹介状無し,1
脳神経内科,3,8,再診,紹介状無し,38
脳神経内科,3,8,初診,紹介状あり,1
脳神経内科,3,9,再診,紹介状無し,41
脳神経内科,3,9,初診,紹介状あり,4
脳神経内科,3,10,再診,紹介状無し,49
脳神経内科,3,10,初診,紹介状あり,2
脳神経内科,3,11,再診,紹介状無し,17
脳神経内科,3,12,再診,紹介状無し,4
脳神経内科,3,14,再診,紹介状無し,1
脳神経内科,3,16,再診,紹介状無し,1
脳神経内科,4,0,再診,紹介状無し,2
脳神経内科,4,8,再診,紹介状無し,37
脳神経内科,4,8,初診,紹介状あり,1
脳神経内科,4,9,再診,紹介状無し,32
脳神経内科,4,9,初診,紹介状あり,3
脳神経内科,4,10,再診,紹介状無し,25
脳神経内科,4,10,初診,紹介状あり,4
脳神経内科,4,11,再診,紹介状無し,6
脳神経内科,4,11,初診,紹介状あり,2
脳神経内科,4,12,再診,紹介状無し,5
脳神経内科,4,12,初診,紹介状あり,1
脳神経内科,4,12,初診,紹介状無し,1
脳神経内科,4,13,再診,紹介状無し,12
脳神経内科,4,14,再診,紹介状無し,5
脳神経内科,4,15,再診,紹介状無し,1
脳神経内科,5,0,再診,紹介状無し,1
脳神経外科,0,8,再診,紹介状無し,1
脳神経外科,0,8,初診,紹介状あり,2
脳神経外科,0,9,再診,紹介状無し,6
脳神経外科,0,9,初診,紹介状あり,3
脳神経外科,0,10,再診,紹介状無し,1
脳神経外科,0,14,再診,紹介状無し,2
脳神経外科,0,17,再診,紹介状無し,2
脳神経外科,0,18,初診,紹介状無し,1
脳神経外科,0,19,初診,紹介状無し,2
脳神経外科,1,0,再診,紹介状無し,2
脳神経外科,1,8,再診,紹介状無し,26
脳神経外科,1,8,初診,紹介状あり,1
脳神経外科,1,9,再診,紹介状無し,19
脳神経外科,1,9,初診,紹介状あり,1
脳神経外科,1,9,初診,紹介状無し,1
脳神経外科,1,10,再診,紹介状無し,7
脳神経外科,1,11,再診,紹介状無し,1
脳神経外科,2,7,再診,紹介状無し,1
脳神経外科,2,8,再診,紹介状無し,32
脳神経外科,2,8,初診,紹介状あり,2
脳神経外科,2,9,再診,紹介状無し,21
脳神経外科,2,9,初診,紹介状あり,1
脳神経外科,2,10,再診,紹介状無し,13
脳神経外科,2,10,初診,紹介状あり,1
脳神経外科,2,11,再診,紹介状無し,1
脳神経外科,2,14,再診,紹介状無し,1
脳神経外科,2,18,再診,紹介状無し,1
脳神経外科,2,18,初診,紹介状無し,1
脳神経外科,3,8,再診,紹介状無し,6
脳神経外科,3,9,再診,紹介状無し,5
脳神経外科,3,9,初診,紹介状あり,2
脳神経外科,3,9,初診,紹介状無し,1
脳神経外科,3,10,再診,紹介状無し,1
脳神経外科,3,11,再診,紹介状無し,3
脳神経外科,3,13,再診,紹介状無し,1
脳神経外科,3,15,初診,紹介状あり,1
脳神経外科,4,0,再診,紹介状無し,4
脳神経外科,4,8,再診,紹介状無し,14
脳神経外科,4,8,初診,紹介状あり,4
脳神経外科,4,9,再診,紹介状無し,23
脳神経外科,4,9,初診,紹介状あり,4
脳神経外科,4,9,初診,紹介状無し,1
脳神経外科,4,10,再診,紹介状無し,10
脳神経外科,4,11,再診,紹介状無し,4
脳神経外科,4,11,初診,紹介状あり,1
脳神経外科,4,12,再診,紹介状無し,2
脳神経外科,4,14,再診,紹介状無し,1
脳神経外科,5,16,初診,紹介状無し,1
腎内科,0,0,再診,紹介状無し,5
腎内科,0,7,再診,紹介状無し,1
腎内科,0,8,再診,紹介状無し,61
腎内科,0,8,初診,紹介状あり,1
腎内科,0,9,再診,紹介状無し,45
腎内科,0,9,初診,紹介状あり,3
腎内科,0,10,再診,紹介状無し,23
腎内科,0,10,初診,紹介状無し,1
腎内科,0,11,再診,紹介状無し,16
腎内科,0,12,再診,紹介状無し,16
腎内科,0,13,再診,紹介状無し,15
腎内科,0,14,再診,紹介状無し,2
腎内科,0,14,初診,紹介状あり,1
腎内科,0,15,初診,紹介状あり,1
腎内科,1,0,再診,紹介状無し,6
腎内科,1,3,再診,紹介状無し,1
腎内科,1,8,再診,紹介状無し,47
腎内科,1,9,再診,紹介状無し,41
腎内科,1,9,初診,紹介状あり,1
腎内科,1,10,再診,紹介状無し,16
腎内科,1,11,再診,紹介状無し,11
腎内科,1,12,再診,紹介状無し,7
腎内科,1,13,再診,紹介状無し,7
腎内科,1,14,再診,紹介状無し,2
腎内科,1,15,再診,紹介状無し,2
腎内科,1,16,再診,紹介状無し,1
腎内科,2,0,再診,紹介状無し,7
腎内科,2,0,初診,紹介状あり,1
腎内科,2,2,再診,紹介状無し,1
腎内科,2,7,再診,紹介状無し,1
腎内科,2,8,再診,紹介状無し,73
腎内科,2,8,初診,紹介状あり,3
腎内科,2,9,再診,紹介状無し,52
腎内科,2,9,初診,紹介状あり,2
腎内科,2,9,初診,紹介状無し,1
腎内科,2,10,再診,紹介状無し,18
腎内科,2,10,初診,紹介状あり,2
腎内科,2,11,再診,紹介状無し,13
腎内科,2,11,初診,紹介状あり,1
腎内科,2,12,再診,紹介状無し,7
腎内科,2,13,再診,紹介状無し,10
腎内科,2,14,再診,紹介状無し,1
腎内科,2,15,再診,紹介状無し,1
腎内科,2,16,再診,紹介状無し,1
腎内科,3,0,再診,紹介状無し,11
腎内科,3,8,再診,紹介状無し,59
腎内科,3,9,再診,紹介状無し,27
腎内科,3,10,再診,紹介状無し,24
腎内科,3,11,再診,紹介状あり,1
腎内科,3,11,再診,紹介状無し,11
腎内科,3,11,初診,紹介状あり,3
腎内科,3,12,再診,紹介状無し,12
腎内科,3,12,初診,紹介状あり,1
腎内科,3,13,再診,紹介状無し,17
腎内科,3,14,再診,紹介状無し,10
腎内科,3,15,再診,紹介状無し,2
腎内科,3,16,再診,紹介状無し,2
腎内科,3,17,再診,紹介状無し,1
腎内科,4,0,再診,紹介状無し,2
腎内科,4,0,初診,紹介状あり,1
腎内科,4,8,再診,紹介状無し,35
腎内科,4,8,初診,紹介状あり,2
腎内科,4,9,再診,紹介状無し,17
腎内科,4,9,初診,紹介状あり,3
腎内科,4,10,再診,紹介状無し,10
腎内科,4,10,初診,紹介状あり,1
腎内科,4,11,再診,紹介状無し,4
腎内科,4,12,再診,紹介状無し,6
腎内科,4,13,再診,紹介状無し,5
腎内科,4,14,再診,紹介状無し,1
腎内科,4,15,再診,紹介状無し,1
腎内科,5,11,再診,紹介状無し,2
臨床工学技師,0,0,再診,紹介状無し,29
臨床工学技師,0,7,再診,紹介状無し,1
臨床工学技師,0,8,再診,紹介状無し,5
臨床工学技師,0,11,再診,紹介状無し,1
臨床工学技師,0,12,再診,紹介状無し,5
臨床工学技師,0,13,再診,紹介状無し,3
臨床工学技師,0,15,再診,紹介状無し,2
臨床工学技師,1,0,再診,紹介状無し,32
臨床工学技師,1,7,再診,紹介状無し,1
臨床工学技師,1,8,再診,紹介状無し,2
臨床工学技師,1,10,再診,紹介状無し,1
臨床工学技師,1,15,再診,紹介状無し,2
臨床工学技師,1,17,再診,紹介状無し,1
臨床工学技師,1,19,再診,紹介状無し,1
臨床工学技師,2,0,再診,紹介状無し,29
臨床工学技師,2,8,再診,紹介状無し,4
臨床工学技師,2,10,再診,紹介状無し,2
臨床工学技師,2,11,再診,紹介状無し,1
臨床工学技師,2,12,再診,紹介状無し,4
臨床工学技師,2,13,再診,紹介状無し,3
臨床工学技師,2,14,再診,紹介状無し,1
臨床工学技師,2,17,再診,紹介状無し,1
臨床工学技師,3,0,再診,紹介状無し,28
臨床工学技師,3,8,再診,紹介状無し,2
臨床工学技師,3,10,再診,紹介状無し,1
臨床工学技師,3,13,再診,紹介状無し,1
臨床工学技師,3,15,再診,紹介状無し,2
臨床工学技師,4,0,再診,紹介状無し,24
臨床工学技師,4,8,再診,紹介状無し,4
臨床工学技師,4,12,再診,紹介状無し,5
臨床工学技師,4,13,再診,紹介状無し,3
臨床工学技師,4,18,再診,紹介状無し,1
臨床工学技師,5,0,再診,紹介状無し,37
臨床工学技師,5,11,再診,紹介状無し,1
臨床工学技師,6,0,再診,紹介状無し,7
臨床工学技師,6,10,再診,紹介状無し,1
臨床工学技師,6,15,再診,紹介状無し,2
臨床腫瘍科,0,8,再診,紹介状無し,12
臨床腫瘍科,0,9,再診,紹介状無し,9
臨床腫瘍科,0,10,再診,紹介状無し,10
臨床腫瘍科,0,11,再診,紹介状無し,3
臨床腫瘍科,0,12,再診,紹介状無し,2
臨床腫瘍科,0,13,再診,紹介状無し,2
臨床腫瘍科,1,8,再診,紹介状無し,14
臨床腫瘍科,1,9,再診,紹介状無し,17
臨床腫瘍科,1,10,再診,紹介状無し,6
臨床腫瘍科,1,11,再診,紹介状無し,2
臨床腫瘍科,1,12,再診,紹介状無し,1
臨床腫瘍科,1,15,再診,紹介状無し,2
臨床腫瘍科,2,0,再診,紹介状無し,2
臨床腫瘍科,2,8,再診,紹介状無し,14
臨床腫瘍科,2,9,再診,紹介状無し,17
臨床腫瘍科,2,10,再診,紹介状無し,8
臨床腫瘍科,2,11,再診,紹介状無し,3
臨床腫瘍科,2,13,再診,紹介状無し,1
臨床腫瘍科,2,14,再診,紹介状無し,3
臨床腫瘍科,3,0,再診,紹介状無し,1
臨床腫瘍科,3,8,再診,紹介状無し,10
臨床腫瘍科,3,9,再診,紹介状無し,17
臨床腫瘍科,3,10,再診,紹介状無し,7
臨床腫瘍科,3,12,再診,紹介状無し,2
臨床腫瘍科,3,13,再診,紹介状無し,1
臨床腫瘍科,4,8,再診,紹介状無し,4
臨床腫瘍科,4,9,再診,紹介状無し,1
臨床腫瘍科,4,10,再診,紹介状無し,1
臨床腫瘍科,4,11,再診,紹介状無し,1
臨床腫瘍科,4,13,再診,紹介状無し,1
薬剤部,0,8,再診,紹介状無し,3
薬剤部,0,9,再診,紹介状無し,3
薬剤部,0,10,再診,紹介状無し,3
薬剤部,0,11,再診,紹介状無し,1
薬剤部,0,12,再診,紹介状無し,1
薬剤部,0,14,再診,紹介状無し,1
薬剤部,1,8,再診,紹介状無し,21
薬剤部,1,9,再診,紹介状無し,7
薬剤部,1,10,再診,紹介状無し,3
薬剤部,1,11,再診,紹介状無し,1
薬剤部,2,0,再診,紹介状無し,1
薬剤部,2,8,再診,紹介状無し,23
薬剤部,2,9,再診,紹介状無し,6
薬剤部,2,11,再診,紹介状無し,2
薬剤部,2,13,再診,紹介状無し,1
薬剤部,3,8,再診,紹介状無し,24
薬剤部,3,9,再診,紹介状無し,7
薬剤部,3,10,再診,紹介状無し,6
薬剤部,3,11,再診,紹介状無し,1
薬剤部,3,12,再診,紹介状無し,2
薬剤部,3,14,再診,紹介状無し,2
薬剤部,4,0,再診,紹介状無し,1
薬剤部,4,8,再診,紹介状無し,9
薬剤部,4,9,再診,紹介状無し,6
薬剤部,4,11,再診,紹介状無し,2
薬剤部,4,12,再診,紹介状無し,1
薬剤部,4,13,再診,紹介状無し,1
血液内科,0,0,再診,紹介状無し,9
血液内科,0,8,再診,紹介状無し,71
血液内科,0,8,初診,紹介状あり,3
血液内科,0,9,再診,紹介状無し,53
血液内科,0,9,初診,紹介状あり,3
血液内科,0,10,再診,紹介状無し,33
血液内科,0,10,初診,紹介状あり,1
血液内科,0,10,初診,紹介状無し,1
血液内科,0,11,再診,紹介状無し,21
血液内科,0,12,再診,紹介状無し,9
血液内科,0,13,再診,紹介状無し,9
血液内科,0,14,再診,紹介状無し,4
血液内科,0,17,再診,紹介状無し,2
血液内科,1,0,再診,紹介状無し,4
血液内科,1,8,再診,紹介状無し,73
血液内科,1,8,初診,紹介状あり,2
血液内科,1,9,再診,紹介状無し,46
血液内科,1,9,初診,紹介状あり,1
血液内科,1,10,再診,紹介状無し,33
血液内科,1,10,初診,紹介状あり,2
血液内科,1,11,再診,紹介状無し,14
血液内科,1,12,再診,紹介状無し,8
血液内科,1,13,再診,紹介状無し,11
血液内科,1,14,再診,紹介状無し,3
血液内科,1,17,再診,紹介状無し,1
血液内科,2,0,再診,紹介状無し,3
血液内科,2,7,再診,紹介状無し,1
血液内科,2,8,再診,紹介状無し,35
血液内科,2,8,初診,紹介状あり,3
血液内科,2,9,再診,紹介状無し,36
血液内科,2,9,初診,紹介状あり,1
血液内科,2,10,再診,紹介状無し,17
血液内科,2,11,再診,紹介状無し,13
血液内科,2,12,再診,紹介状無し,16
血液内科,2,13,再診,紹介状無し,8
血液内科,2,15,再診,紹介状無し,1
血液内科,2,16,再診,紹介状無し,1
血液内科,3,0,再診,紹介状無し,12
血液内科,3,8,再診,紹介状無し,52
血液内科,3,8,初診,紹介状あり,1
血液内科,3,9,再診,紹介状無し,39
血液内科,3,9,初診,紹介状あり,2
血液内科,3,10,再診,紹介状無し,27
血液内科,3,10,初診,紹介状あり,3
血液内科,3,11,再診,紹介状無し,17
血液内科,3,12,再診,紹介状無し,3
血液内科,3,13,再診,紹介状無し,8
血液内科,3,14,再診,紹介状無し,1
血液内科,3,15,再診,紹介状無し,1
血液内科,4,0,再診,紹介状無し,7
血液内科,4,8,再診,紹介状無し,77
血液内科,4,9,再診,紹介状無し,59
血液内科,4,10,再診,紹介状無し,31
血液内科,4,10,初診,紹介状あり,2
血液内科,4,11,再診,紹介状無し,6
血液内科,4,11,初診,紹介状あり,1
血液内科,4,12,再診,紹介状無し,3
血液内科,4,13,再診,紹介状無し,3
血液内科,4,14,再診,紹介状無し,1
血液内科,4,19,再診,紹介状無し,1
血液内科,6,0,再診,紹介状無し,2
退院支援,0,0,再診,紹介状無し,12
退院支援,0,7,再診,紹介状無し,1
退院支援,0,11,再診,紹介状無し,1
退院支援,0,15,再診,紹介状無し,7
退院支援,0,16,再診,紹介状無し,3
退院支援,0,17,再診,紹介状無し,7
退院支援,1,8,再診,紹介状無し,1
退院支援,1,9,再診,紹介状無し,1
退院支援,1,11,再診,紹介状無し,1
退院支援,1,12,再診,紹介状無し,2
退院支援,1,16,再診,紹介状無し,14
退院支援,1,17,再診,紹介状無し,15
退院支援,2,0,再診,紹介状無し,15
退院支援,2,11,再診,紹介状無し,1
退院支援,2,13,再診,紹介状無し,1
退院支援,2,16,再診,紹介状無し,9
退院支援,2,17,再診,紹介状無し,11
退院支援,3,0,再診,紹介状無し,18
退院支援,3,13,再診,紹介状無し,1
退院支援,3,16,再診,紹介状無し,9
退院支援,4,0,再診,紹介状無し,9
退院支援,4,8,再診,紹介状無し,1
退院支援,4,9,再診,紹介状無し,1
退院支援,4,10,再診,紹介状無し,1
退院支援,4,16,再診,紹介状無し,12
通院治療センター,0,9,再診,紹介状無し,3
通院治療センター,0,10,再診,紹介状無し,3
通院治療センター,0,11,再診,紹介状無し,1
通院治療センター,0,13,再診,紹介状無し,1
通院治療センター,0,14,再診,紹介状無し,1
通院治療センター,1,8,再診,紹介状無し,5
通院治療センター,1,9,再診,紹介状無し,1
通院治療センター,1,11,再診,紹介状無し,2
通院治療センター,1,12,再診,紹介状無し,1
通院治療センター,1,13,再診,紹介状無し,1
通院治療センター,1,14,再診,紹介状無し,1
通院治療センター,2,8,再診,紹介状無し,2
通院治療センター,2,10,再診,紹介状無し,1
通院治療センター,2,12,再診,紹介状無し,1
通院治療センター,2,13,再診,紹介状無し,4
通院治療センター,3,8,再診,紹介状無し,4
通院治療センター,3,9,再診,紹介状無し,2
通院治療センター,3,10,再診,紹介状無し,2
通院治療センター,3,13,再診,紹介状無し,3
通院治療センター,4,8,再診,紹介状無し,1
遺伝診療科,0,14,再診,紹介状あり,1
遺伝診療科,0,14,再診,紹介状無し,1
遺伝診療科,0,15,再診,紹介状あり,1
遺伝診療科,0,15,再診,紹介状無し,1
遺伝診療科,1,0,再診,紹介状無し,1
遺伝診療科,1,8,再診,紹介状無し,1
遺伝診療科,1,9,再診,紹介状無し,1
遺伝診療科,1,10,再診,紹介状無し,1
遺伝診療科,1,11,再診,紹介状無し,2
遺伝診療科,1,12,再診,紹介状無し,4
遺伝診療科,1,12,初診,紹介状あり,1
遺伝診療科,1,13,再診,紹介状無し,3
遺伝診療科,1,14,再診,紹介状無し,4
遺伝診療科,2,0,再診,紹介状無し,2
遺伝診療科,2,8,再診,紹介状無し,1
遺伝診療科,2,8,初診,紹介状無し,6
遺伝診療科,2,9,再診,紹介状無し,1
遺伝診療科,2,9,初診,紹介状無し,5
遺伝診療科,2,10,再診,紹介状無し,1
遺伝診療科,2,11,再診,紹介状無し,1
遺伝診療科,2,19,再診,紹介状無し,2
遺伝診療科,3,8,再診,紹介状無し,2
遺伝診療科,3,9,再診,紹介状無し,3
遺伝診療科,3,10,再診,紹介状あり,1
遺伝診療科,3,10,再診,紹介状無し,4
遺伝診療科,3,11,再診,紹介状無し,1
遺伝診療科,3,13,再診,紹介状あり,1
遺伝診療科,3,13,再診,紹介状無し,1
遺伝診療科,3,13,初診,紹介状あり,1
遺伝診療科,3,15,再診,紹介状無し,1
遺伝診療科,3,16,初診,紹介状無し,4
遺伝診療科,3,20,再診,紹介状あり,1
遺伝診療科,3,20,再診,紹介状無し,1
遺伝診療科,4,0,再診,紹介状無し,4
遺伝診療科,4,8,再診,紹介状無し,1
遺伝診療科,4,9,再診,紹介状無し,1
遺伝診療科,4,10,再診,紹介状無し,2
遺伝診療科,4,12,再診,紹介状無し,1
遺伝診療科,4,13,再診,紹介状無し,1
遺伝診療科,4,15,再診,紹介状無し,1
骨転移カンファレンス,0,0,再診,紹介状無し,4
骨転移カンファレンス,0,10,再診,紹介状無し,1
骨転移カンファレンス,0,12,再診,紹介状無し,1
麻酔科,0,8,再診,紹介状無し,13
麻酔科,0,9,再診,紹介状無し,23
麻酔科,0,10,再診,紹介状無し,9
麻酔科,0,11,再診,紹介状無し,10
麻酔科,0,12,再診,紹介状無し,8
麻酔科,0,13,再診,紹介状無し,5
麻酔科,0,14,再診,紹介状無し,1
麻酔科,0,15,再診,紹介状無し,1
麻酔科,1,8,再診,紹介状無し,8
麻酔科,1,9,再診,紹介状無し,23
麻酔科,1,10,再診,紹介状無し,19
麻酔科,1,11,再診,紹介状無し,16
麻酔科,1,12,再診,紹介状無し,7
麻酔科,1,13,再診,紹介状無し,10
麻酔科,1,14,再診,紹介状無し,5
麻酔科,2,8,再診,紹介状無し,12
麻酔科,2,9,再診,紹介状無し,25
麻酔科,2,10,再診,紹介状無し,16
麻酔科,2,11,再診,紹介状無し,15
麻酔科,2,12,再診,紹介状無し,15
麻酔科,2,13,再診,紹介状無し,8
麻酔科,2,14,再診,紹介状無し,1
麻酔科,2,15,再診,紹介状無し,2
麻酔科,3,8,再診,紹介状無し,13
麻酔科,3,9,再診,紹介状無し,15
麻酔科,3,10,再診,紹介状無し,18
麻酔科,3,11,再診,紹介状無し,6
麻酔科,3,12,再診,紹介状無し,4
麻酔科,3,13,再診,紹介状無し,16
麻酔科,4,8,再診,紹介状無し,14
麻酔科,4,9,再診,紹介状無し,17
麻酔科,4,10,再診,紹介状無し,20
麻酔科,4,11,再診,紹介状無し,7
麻酔科,4,12,再診,紹介状無し,8
麻酔科,4,13,再診,紹介状無し,13
麻酔科,4,14,再診,紹介状無し,2
麻酔科,4,15,再診,紹介状無し,1
ＥＳＴ(倫理相談),3,0,再診,紹介状無し,1
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,0,8,再診,紹介状無し,1
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,0,9,再診,紹介状無し,3
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,0,13,再診,紹介状無し,1
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,0,15,再診,紹介状無し,1
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,1,8,再診,紹介状無し,15
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,1,9,再診,紹介状無し,16
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,1,10,再診,紹介状無し,5
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,1,11,再診,紹介状無し,4
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,1,12,再診,紹介状無し,1
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,1,13,再診,紹介状無し,1
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,1,15,再診,紹介状無し,2
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,2,0,再診,紹介状無し,1
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,2,8,再診,紹介状無し,1
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,2,9,再診,紹介状無し,1
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,2,10,再診,紹介状無し,2
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,3,0,再診,紹介状無し,2
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,3,8,再診,紹介状無し,1
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,3,10,再診,紹介状無し,2
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,3,11,再診,紹介状無し,5
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,4,0,再診,紹介状無し,2
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,4,8,再診,紹介状無し,12
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,4,9,再診,紹介状無し,19
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,4,10,再診,紹介状無し,3
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,4,12,再診,紹介状無し,2
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,4,13,再診,紹介状無し,3
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,4,13,初診,紹介状あり,1
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,4,14,初診,紹介状あり,1
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,4,17,再診,紹介状無し,1
